Time,frame,Class_name,box,Conf
2023-08-01 15:18:47,104,stain,"[240.20179748535156, 20.562604904174805, 258.75164794921875, 53.599666595458984]",0.5526101589202881
2023-08-01 15:18:47,104,stain,"[332.5186462402344, 68.25222778320312, 407.88677978515625, 145.02865600585938]",0.47552525997161865
2023-08-01 15:18:48,105,stain,"[0.0, 51.91830062866211, 27.226417541503906, 107.06647491455078]",0.7630014419555664
2023-08-01 15:18:48,105,stain,"[143.7581024169922, 64.12195587158203, 160.43319702148438, 81.71031188964844]",0.7165932059288025
2023-08-01 15:18:48,105,hole,"[612.6412963867188, 30.018863677978516, 638.6666870117188, 44.42700958251953]",0.6810666918754578
2023-08-01 15:18:48,105,stain,"[330.76239013671875, 70.66209411621094, 407.9849548339844, 148.10458374023438]",0.6360905170440674
2023-08-01 15:18:48,105,stain,"[239.53990173339844, 22.76141929626465, 258.5897216796875, 56.58156204223633]",0.5179446935653687
2023-08-01 15:18:49,106,stain,"[330.1314392089844, 72.77555084228516, 407.2027282714844, 153.09814453125]",0.8344570994377136
2023-08-01 15:18:49,106,stain,"[0.0, 55.56026840209961, 25.97820281982422, 111.91991424560547]",0.7485195398330688
2023-08-01 15:18:49,106,hole,"[613.103515625, 33.252159118652344, 638.2939453125, 47.34897994995117]",0.6486778259277344
2023-08-01 15:18:49,106,stain,"[142.75669860839844, 67.40087890625, 160.256103515625, 86.5958023071289]",0.6348438262939453
2023-08-01 15:18:49,106,stain,"[239.6540069580078, 24.739826202392578, 257.7774658203125, 59.84906768798828]",0.5682792663574219
2023-08-01 15:18:49,106,hole,"[613.2001342773438, 33.233333587646484, 639.5896606445312, 52.796104431152344]",0.33346372842788696
2023-08-01 15:18:49,106,stain,"[115.64857482910156, 115.68977355957031, 122.84809112548828, 128.16822814941406]",0.2569027245044708
2023-08-01 15:18:49,107,stain,"[329.29931640625, 76.38135528564453, 407.6873474121094, 157.03053283691406]",0.751619279384613
2023-08-01 15:18:49,107,stain,"[0.0, 57.08201599121094, 24.79207420349121, 115.4926986694336]",0.7311863303184509
2023-08-01 15:18:49,107,hole,"[613.053955078125, 37.28459930419922, 638.929443359375, 54.5030632019043]",0.6654058694839478
2023-08-01 15:18:49,107,stain,"[142.72145080566406, 70.69587707519531, 159.85194396972656, 89.40141296386719]",0.5887349247932434
2023-08-01 15:18:49,107,stain,"[240.44361877441406, 28.133581161499023, 257.5572204589844, 63.0496826171875]",0.5785173773765564
2023-08-01 15:18:50,108,stain,"[0.0, 60.30374526977539, 24.37824249267578, 118.36264038085938]",0.7278500199317932
2023-08-01 15:18:50,108,hole,"[614.7810668945312, 39.71421813964844, 638.9782104492188, 59.016727447509766]",0.7090252041816711
2023-08-01 15:18:50,108,stain,"[141.9331817626953, 74.870361328125, 159.0383758544922, 92.81230163574219]",0.6660600304603577
2023-08-01 15:18:50,108,stain,"[329.7771911621094, 80.85649871826172, 407.15277099609375, 160.41468811035156]",0.5606264472007751
2023-08-01 15:18:50,108,stain,"[238.93414306640625, 32.34151077270508, 257.7403869628906, 66.45500946044922]",0.5443869829177856
2023-08-01 15:18:51,109,stain,"[327.9737243652344, 84.59030151367188, 406.66693115234375, 166.4045867919922]",0.8095662593841553
2023-08-01 15:18:51,109,stain,"[0.0, 64.23300170898438, 23.10700225830078, 121.80028533935547]",0.7308311462402344
2023-08-01 15:18:51,109,hole,"[615.6159057617188, 43.438697814941406, 638.3152465820312, 56.922691345214844]",0.6632703542709351
2023-08-01 15:18:51,109,stain,"[140.01715087890625, 78.08761596679688, 158.05599975585938, 97.81224822998047]",0.6148608326911926
2023-08-01 15:18:51,109,stain,"[236.64105224609375, 35.97060012817383, 256.4747619628906, 71.54537963867188]",0.5239343047142029
2023-08-01 15:18:51,109,stain,"[114.3030776977539, 128.20159912109375, 120.99076843261719, 138.51119995117188]",0.35367631912231445
2023-08-01 15:18:51,110,stain,"[0.0, 68.54771423339844, 22.718568801879883, 125.9223403930664]",0.7299954295158386
2023-08-01 15:18:51,110,hole,"[614.1807250976562, 48.27158737182617, 638.9852294921875, 66.58036041259766]",0.6681445240974426
2023-08-01 15:18:52,110,hole,"[327.76190185546875, 88.85581970214844, 406.7306823730469, 169.99119567871094]",0.6373195648193359
2023-08-01 15:18:52,110,stain,"[237.0070343017578, 39.237850189208984, 255.82069396972656, 74.9757080078125]",0.5708371996879578
2023-08-01 15:18:52,110,stain,"[138.94723510742188, 82.29761505126953, 157.0706787109375, 102.16244506835938]",0.5555128455162048
2023-08-01 15:18:52,110,stain,"[327.59283447265625, 87.80644989013672, 407.1355285644531, 170.87240600585938]",0.4961051344871521
2023-08-01 15:18:52,110,stain,"[232.6937713623047, 105.99349212646484, 242.4892578125, 116.75952911376953]",0.3719206154346466
2023-08-01 15:18:52,110,stain,"[113.38496398925781, 133.50732421875, 120.2088851928711, 142.3608856201172]",0.35241448879241943
2023-08-01 15:18:52,111,hole,"[614.8960571289062, 51.60173416137695, 638.959228515625, 71.535888671875]",0.7090610265731812
2023-08-01 15:18:52,111,stain,"[0.0, 71.05262756347656, 21.856021881103516, 129.8654022216797]",0.6824493408203125
2023-08-01 15:18:52,111,stain,"[328.2554016113281, 93.03392028808594, 406.1355895996094, 174.5037841796875]",0.6820068359375
2023-08-01 15:18:52,111,stain,"[138.79673767089844, 86.53218841552734, 155.75262451171875, 106.55213928222656]",0.6020483374595642
2023-08-01 15:18:52,111,stain,"[235.82177734375, 43.997276306152344, 255.59368896484375, 79.32804107666016]",0.5770639777183533
2023-08-01 15:18:52,111,hole,"[328.4844665527344, 94.0594482421875, 406.3235778808594, 174.80213928222656]",0.2824648320674896
2023-08-01 15:18:53,112,stain,"[0.0, 75.05528259277344, 21.24413299560547, 133.97647094726562]",0.6884559988975525
2023-08-01 15:18:53,112,stain,"[137.0415802001953, 91.39850616455078, 155.06765747070312, 111.28805541992188]",0.6648011207580566
2023-08-01 15:18:53,112,stain,"[326.5697937011719, 98.6921615600586, 406.03118896484375, 180.7930908203125]",0.6509572863578796
2023-08-01 15:18:53,112,hole,"[616.414794921875, 54.97743225097656, 638.7938842773438, 71.37828063964844]",0.6427993178367615
2023-08-01 15:18:53,112,stain,"[236.07460021972656, 48.2336311340332, 254.94122314453125, 84.39583587646484]",0.6027235388755798
2023-08-01 15:18:53,112,hole,"[327.3543395996094, 97.82080078125, 406.1390380859375, 179.03155517578125]",0.38857534527778625
2023-08-01 15:18:53,112,hole,"[616.8934326171875, 55.1560173034668, 640.0, 77.73170471191406]",0.2780437171459198
2023-08-01 15:18:54,113,hole,"[327.24609375, 104.85196685791016, 405.6251220703125, 185.12518310546875]",0.7277962565422058
2023-08-01 15:18:54,113,hole,"[614.902587890625, 61.49616241455078, 639.019287109375, 79.4573974609375]",0.6800286769866943
2023-08-01 15:18:54,113,stain,"[0.0, 78.73389434814453, 19.59264373779297, 138.82846069335938]",0.6674013733863831
2023-08-01 15:18:54,113,stain,"[235.96421813964844, 53.099403381347656, 254.37298583984375, 89.37271118164062]",0.654640257358551
2023-08-01 15:18:54,113,stain,"[135.8812713623047, 96.73638153076172, 154.03163146972656, 116.54505920410156]",0.6329016089439392
2023-08-01 15:18:54,113,stain,"[108.68547058105469, 149.01422119140625, 114.61203002929688, 158.18798828125]",0.28568968176841736
2023-08-01 15:18:54,113,stain,"[327.2969970703125, 104.73941040039062, 405.5767822265625, 185.5653533935547]",0.262281596660614
2023-08-01 15:18:54,114,stain,"[135.9512176513672, 101.40292358398438, 153.73587036132812, 120.86731719970703]",0.7323312163352966
2023-08-01 15:18:54,114,stain,"[325.9421691894531, 108.53516387939453, 405.5934753417969, 191.90806579589844]",0.6818946599960327
2023-08-01 15:18:54,114,stain,"[0.01654845103621483, 82.68706512451172, 18.42776107788086, 143.08377075195312]",0.6741292476654053
2023-08-01 15:18:54,114,hole,"[615.1139526367188, 64.6844711303711, 639.810791015625, 85.00875854492188]",0.6710382103919983
2023-08-01 15:18:54,114,stain,"[234.43666076660156, 56.898983001708984, 253.91175842285156, 95.51457977294922]",0.6309863924980164
2023-08-01 15:18:54,114,hole,"[326.93756103515625, 107.96830749511719, 405.45513916015625, 190.85060119628906]",0.3285728096961975
2023-08-01 15:18:54,114,stain,"[229.86610412597656, 127.08010864257812, 239.1402587890625, 137.8406982421875]",0.3060901165008545
2023-08-01 15:18:55,114,stain,"[202.35296630859375, 261.7318115234375, 345.8232421875, 369.44140625]",0.2661975026130676
2023-08-01 15:18:55,115,hole,"[326.3403015136719, 113.96363067626953, 405.03692626953125, 197.39488220214844]",0.8700546026229858
2023-08-01 15:18:55,115,stain,"[235.4762725830078, 62.19915771484375, 253.24209594726562, 99.29401397705078]",0.6845508813858032
2023-08-01 15:18:55,115,stain,"[0.05995237082242966, 88.28961944580078, 17.554405212402344, 147.86402893066406]",0.6611993312835693
2023-08-01 15:18:55,115,stain,"[134.75473022460938, 107.00928497314453, 152.1919708251953, 126.79220581054688]",0.6462703347206116
2023-08-01 15:18:55,115,hole,"[618.6049194335938, 70.03939056396484, 639.8699951171875, 88.27301025390625]",0.6280858516693115
2023-08-01 15:18:55,115,stain,"[588.0572509765625, 45.85095977783203, 598.3001708984375, 57.16197204589844]",0.33947259187698364
2023-08-01 15:18:55,115,stain,"[62.355491638183594, 181.26223754882812, 70.53477478027344, 190.81690979003906]",0.2878924012184143
2023-08-01 15:18:56,116,stain,"[324.83245849609375, 120.559814453125, 404.6002197265625, 204.24327087402344]",0.7883729934692383
2023-08-01 15:18:56,116,stain,"[133.50885009765625, 112.54730987548828, 151.1568145751953, 132.29124450683594]",0.7367119193077087
2023-08-01 15:18:56,116,hole,"[616.97119140625, 75.9173355102539, 639.0867309570312, 95.58558654785156]",0.6860548257827759
2023-08-01 15:18:56,116,stain,"[231.9954833984375, 67.57084655761719, 253.22886657714844, 105.37196350097656]",0.6400242447853088
2023-08-01 15:18:56,116,stain,"[0.10226910561323166, 92.63603973388672, 14.512110710144043, 152.29908752441406]",0.6362886428833008
2023-08-01 15:18:56,116,stain,"[587.0291137695312, 50.3936767578125, 598.4456787109375, 64.62968444824219]",0.268939733505249
2023-08-01 15:18:57,117,hole,"[325.0339050292969, 126.17605590820312, 404.8959655761719, 210.13282775878906]",0.8670642971992493
2023-08-01 15:18:57,117,stain,"[133.3883056640625, 118.2856216430664, 149.83718872070312, 138.0715789794922]",0.6435239911079407
2023-08-01 15:18:57,117,hole,"[617.9576416015625, 80.1867904663086, 639.8427734375, 98.12648010253906]",0.6260835528373718
2023-08-01 15:18:57,117,stain,"[0.024769123643636703, 101.54346466064453, 13.316431045532227, 156.06199645996094]",0.6191645860671997
2023-08-01 15:18:57,117,stain,"[234.14971923828125, 72.5377426147461, 251.20960998535156, 110.65711975097656]",0.6094799041748047
2023-08-01 15:18:57,117,stain,"[229.64393615722656, 68.86295318603516, 250.78834533691406, 111.43624114990234]",0.3992314040660858
2023-08-01 15:18:57,117,stain,"[588.2108154296875, 55.972381591796875, 598.7595825195312, 68.96920776367188]",0.3644508123397827
2023-08-01 15:18:57,117,stain,"[105.89485931396484, 171.9624786376953, 112.62919616699219, 180.44566345214844]",0.31196004152297974
2023-08-01 15:18:57,118,stain,"[324.0404052734375, 132.94619750976562, 403.8803405761719, 218.61727905273438]",0.7309917211532593
2023-08-01 15:18:57,118,stain,"[131.79493713378906, 123.7641372680664, 148.95689392089844, 143.0366973876953]",0.7259582281112671
2023-08-01 15:18:57,118,hole,"[618.2450561523438, 86.89180755615234, 639.9205932617188, 107.10191345214844]",0.6565534472465515
2023-08-01 15:18:57,118,stain,"[230.8853302001953, 79.02168273925781, 250.9904022216797, 116.4704818725586]",0.6509081721305847
2023-08-01 15:18:57,118,stain,"[0.04798595979809761, 108.1241455078125, 12.718330383300781, 163.21546936035156]",0.5936399102210999
2023-08-01 15:18:57,118,stain,"[58.28778839111328, 199.51559448242188, 65.47403717041016, 210.11341857910156]",0.3487023115158081
2023-08-01 15:18:57,118,stain,"[587.412109375, 61.31684875488281, 598.9003295898438, 76.47915649414062]",0.29764848947525024
2023-08-01 15:18:57,118,stain,"[226.5189666748047, 150.15386962890625, 236.11862182617188, 160.25244140625]",0.2961561679840088
2023-08-01 15:18:58,119,hole,"[324.18402099609375, 139.78225708007812, 402.96734619140625, 225.71971130371094]",0.8014105558395386
2023-08-01 15:18:58,119,hole,"[618.9913330078125, 91.57557678222656, 640.0, 110.34574127197266]",0.6364725828170776
2023-08-01 15:18:58,119,stain,"[131.03173828125, 129.81983947753906, 148.3892822265625, 149.58502197265625]",0.6258858442306519
2023-08-01 15:18:58,119,stain,"[231.50466918945312, 83.7027587890625, 248.94354248046875, 123.23640441894531]",0.5907033681869507
2023-08-01 15:18:58,119,stain,"[0.0, 116.07990264892578, 11.573719024658203, 166.42172241210938]",0.5671510696411133
2023-08-01 15:18:58,119,stain,"[588.4562377929688, 66.79605865478516, 599.1852416992188, 81.01213073730469]",0.4199521839618683
2023-08-01 15:18:58,119,stain,"[225.6575469970703, 156.07691955566406, 233.93344116210938, 167.09841918945312]",0.3399713337421417
2023-08-01 15:18:59,120,stain,"[322.20526123046875, 145.9814910888672, 402.8975830078125, 231.5804901123047]",0.8064607381820679
2023-08-01 15:18:59,120,stain,"[129.85818481445312, 136.36355590820312, 147.55462646484375, 155.29551696777344]",0.7046682834625244
2023-08-01 15:18:59,120,hole,"[619.9638061523438, 98.91795349121094, 640.0, 118.69111633300781]",0.6566498875617981
2023-08-01 15:18:59,120,stain,"[229.06744384765625, 91.39155578613281, 248.32618713378906, 128.53257751464844]",0.6154300570487976
2023-08-01 15:18:59,120,stain,"[0.0, 124.33704376220703, 11.165013313293457, 170.59803771972656]",0.5483261346817017
2023-08-01 15:18:59,120,stain,"[588.4682006835938, 72.70085906982422, 599.1251220703125, 86.55482482910156]",0.4048151969909668
2023-08-01 15:18:59,120,stain,"[103.17676544189453, 189.3848876953125, 109.10372924804688, 198.708251953125]",0.295451283454895
2023-08-01 15:19:00,121,stain,"[324.2878112792969, 152.75802612304688, 401.1907043457031, 237.30406188964844]",0.682364821434021
2023-08-01 15:19:00,121,hole,"[619.2651977539062, 103.8538589477539, 639.9629516601562, 121.88014221191406]",0.6337520480155945
2023-08-01 15:19:00,121,stain,"[229.03475952148438, 96.2909927368164, 247.08116149902344, 135.203857421875]",0.6050985455513
2023-08-01 15:19:00,121,stain,"[128.4756622314453, 142.59423828125, 146.17996215820312, 163.35745239257812]",0.5930047631263733
2023-08-01 15:19:00,121,stain,"[0.0, 131.52243041992188, 10.114880561828613, 176.58187866210938]",0.5073612332344055
2023-08-01 15:19:00,121,stain,"[101.94561767578125, 195.41729736328125, 108.67718505859375, 206.7568817138672]",0.39191025495529175
2023-08-01 15:19:00,121,stain,"[588.676025390625, 78.51905822753906, 599.6210327148438, 92.04258728027344]",0.35789182782173157
2023-08-01 15:19:00,122,stain,"[323.704833984375, 158.10374450683594, 400.9725341796875, 244.88925170898438]",0.7397670149803162
2023-08-01 15:19:00,122,stain,"[127.58059692382812, 149.02374267578125, 145.5865478515625, 168.0934295654297]",0.6689098477363586
2023-08-01 15:19:00,122,hole,"[621.3268432617188, 111.1642837524414, 640.0, 130.15771484375]",0.6410934925079346
2023-08-01 15:19:00,122,stain,"[227.99349975585938, 104.0925521850586, 246.260009765625, 141.4052734375]",0.5900204181671143
2023-08-01 15:19:00,122,stain,"[0.0, 141.45724487304688, 9.614410400390625, 176.15286254882812]",0.49669957160949707
2023-08-01 15:19:00,122,stain,"[100.97708129882812, 202.2204132080078, 107.5416488647461, 212.4569549560547]",0.4049030840396881
2023-08-01 15:19:00,122,stain,"[223.21522521972656, 176.41285705566406, 231.944091796875, 186.9831085205078]",0.33586156368255615
2023-08-01 15:19:00,122,stain,"[589.615478515625, 84.76351165771484, 599.517822265625, 97.08417510986328]",0.3090144097805023
2023-08-01 15:19:01,123,stain,"[322.7339782714844, 166.5198211669922, 399.8689270019531, 251.25221252441406]",0.8275845646858215
2023-08-01 15:19:01,123,hole,"[621.7940063476562, 116.1518325805664, 640.0, 136.00296020507812]",0.6588720083236694
2023-08-01 15:19:01,123,stain,"[124.88322448730469, 155.5513916015625, 143.61752319335938, 175.62185668945312]",0.639737606048584
2023-08-01 15:19:01,123,stain,"[227.30235290527344, 109.02362823486328, 245.77084350585938, 148.0578155517578]",0.5813494920730591
2023-08-01 15:19:01,123,stain,"[0.0, 147.80860900878906, 9.216724395751953, 183.6305694580078]",0.47325417399406433
2023-08-01 15:19:01,123,stain,"[589.3687133789062, 90.32205963134766, 600.0678100585938, 103.555908203125]",0.42630359530448914
2023-08-01 15:19:01,123,stain,"[223.02618408203125, 182.84283447265625, 230.73416137695312, 192.06459045410156]",0.4192561209201813
2023-08-01 15:19:01,123,stain,"[53.37281036376953, 231.2165069580078, 59.65088653564453, 241.43679809570312]",0.2825170159339905
2023-08-01 15:19:02,124,stain,"[320.8476867675781, 173.1866912841797, 400.1026611328125, 258.84912109375]",0.8240932822227478
2023-08-01 15:19:02,124,stain,"[125.34266662597656, 160.77255249023438, 142.02273559570312, 181.1439666748047]",0.7291096448898315
2023-08-01 15:19:02,124,hole,"[622.3380737304688, 123.37663269042969, 640.0, 143.5401153564453]",0.6644554734230042
2023-08-01 15:19:02,124,stain,"[224.68605041503906, 114.63125610351562, 243.97842407226562, 154.7304229736328]",0.6161148548126221
2023-08-01 15:19:02,124,stain,"[0.0, 154.52761840820312, 8.74789047241211, 186.29603576660156]",0.4379138648509979
2023-08-01 15:19:02,124,stain,"[590.5020141601562, 96.8207778930664, 599.8429565429688, 108.9320297241211]",0.3888428211212158
2023-08-01 15:19:02,124,stain,"[98.0716552734375, 215.7447967529297, 105.88462829589844, 227.5489501953125]",0.3808469772338867
2023-08-01 15:19:02,124,stain,"[334.2876281738281, 157.99229431152344, 342.0769348144531, 168.21026611328125]",0.30445554852485657
2023-08-01 15:19:02,124,stain,"[221.6165008544922, 189.01126098632812, 229.95494079589844, 199.88528442382812]",0.2948944866657257
2023-08-01 15:19:03,125,stain,"[317.9670715332031, 180.65231323242188, 399.296875, 267.2815246582031]",0.8644083738327026
2023-08-01 15:19:03,125,stain,"[123.55866241455078, 168.6109161376953, 141.21139526367188, 188.78944396972656]",0.6913888454437256
2023-08-01 15:19:03,125,hole,"[621.8819580078125, 128.30911254882812, 640.0, 148.5330810546875]",0.6458289623260498
2023-08-01 15:19:03,125,stain,"[224.8629150390625, 121.24647521972656, 243.78456115722656, 160.86692810058594]",0.5846320390701294
2023-08-01 15:19:03,125,stain,"[51.0378532409668, 244.81309509277344, 57.979087829589844, 253.21356201171875]",0.3608502447605133
2023-08-01 15:19:03,125,stain,"[589.9364624023438, 102.36070251464844, 600.6828002929688, 115.8942642211914]",0.33214250206947327
2023-08-01 15:19:03,125,stain,"[0.0, 162.78070068359375, 8.35118293762207, 191.9294891357422]",0.3170413672924042
2023-08-01 15:19:03,125,stain,"[334.3328552246094, 164.69432067871094, 342.1251525878906, 176.7586212158203]",0.2777983248233795
2023-08-01 15:19:04,126,stain,"[318.591796875, 186.9008026123047, 399.3262939453125, 274.748046875]",0.8519818186759949
2023-08-01 15:19:04,126,stain,"[122.27415466308594, 174.72154235839844, 139.285400390625, 194.419189453125]",0.7929949164390564
2023-08-01 15:19:04,126,hole,"[622.191650390625, 135.84365844726562, 640.0, 156.9626922607422]",0.6610158085823059
2023-08-01 15:19:04,126,stain,"[224.37062072753906, 127.39173889160156, 243.63031005859375, 168.00326538085938]",0.6062688231468201
2023-08-01 15:19:04,126,stain,"[50.29383850097656, 251.36700439453125, 57.8037223815918, 261.5643005371094]",0.27790889143943787
2023-08-01 15:19:04,126,stain,"[220.2230987548828, 202.2896728515625, 228.923095703125, 214.4363250732422]",0.2627110779285431
2023-08-01 15:19:04,127,stain,"[317.5052185058594, 193.9308624267578, 399.3415832519531, 281.6923828125]",0.8610653281211853
2023-08-01 15:19:04,127,stain,"[121.51802062988281, 181.50588989257812, 138.06617736816406, 201.48973083496094]",0.684684693813324
2023-08-01 15:19:04,127,hole,"[622.5671997070312, 141.19993591308594, 640.0, 160.64047241210938]",0.6467163562774658
2023-08-01 15:19:04,127,stain,"[224.2096710205078, 133.243408203125, 242.47735595703125, 174.19322204589844]",0.6301425099372864
2023-08-01 15:19:04,127,stain,"[333.0614318847656, 179.1031951904297, 341.173583984375, 189.25128173828125]",0.3551752269268036
2023-08-01 15:19:04,127,stain,"[590.1900024414062, 114.6625747680664, 601.2318115234375, 128.197265625]",0.3469896614551544
2023-08-01 15:19:05,128,stain,"[119.74072265625, 187.04367065429688, 136.348388671875, 207.80328369140625]",0.7773516178131104
2023-08-01 15:19:05,128,stain,"[318.2830505371094, 200.1714630126953, 399.09228515625, 289.13067626953125]",0.7657548189163208
2023-08-01 15:19:05,128,hole,"[623.1525268554688, 148.55426025390625, 640.0, 169.39523315429688]",0.6706095933914185
2023-08-01 15:19:05,128,stain,"[222.93289184570312, 140.9895782470703, 242.04586791992188, 180.67735290527344]",0.6527488827705383
2023-08-01 15:19:05,128,stain,"[591.0322875976562, 121.17282104492188, 601.276611328125, 134.63548278808594]",0.3550063371658325
2023-08-01 15:19:05,128,stain,"[209.18333435058594, 406.1783752441406, 316.1820373535156, 475.02227783203125]",0.3415853977203369
2023-08-01 15:19:06,129,stain,"[316.2959899902344, 206.77658081054688, 399.3121337890625, 295.8582763671875]",0.8588897585868835
2023-08-01 15:19:06,129,stain,"[222.30389404296875, 146.5897674560547, 240.81558227539062, 187.5196075439453]",0.7040774822235107
2023-08-01 15:19:06,129,stain,"[119.09416961669922, 193.55934143066406, 136.216552734375, 214.64520263671875]",0.6845410466194153
2023-08-01 15:19:06,129,hole,"[623.1207275390625, 153.6780548095703, 640.0, 173.31459045410156]",0.6402413249015808
2023-08-01 15:19:06,129,stain,"[213.17913818359375, 408.5614013671875, 317.5887145996094, 471.17718505859375]",0.5592008233070374
2023-08-01 15:19:06,129,stain,"[590.4608764648438, 126.92523956298828, 601.5997314453125, 140.2099609375]",0.38967791199684143
2023-08-01 15:19:06,129,stain,"[331.5708923339844, 192.59226989746094, 339.62091064453125, 201.96266174316406]",0.2614602744579315
2023-08-01 15:19:07,130,stain,"[317.3070373535156, 213.8741912841797, 398.4590148925781, 304.802490234375]",0.8431540727615356
2023-08-01 15:19:07,130,stain,"[117.86311340332031, 199.82485961914062, 135.6646728515625, 220.9012908935547]",0.7469146251678467
2023-08-01 15:19:07,130,hole,"[231.91610717773438, 0.0, 285.9139709472656, 9.450225830078125]",0.6789292693138123
2023-08-01 15:19:07,130,hole,"[622.642333984375, 161.27349853515625, 640.0, 182.420166015625]",0.6681026816368103
2023-08-01 15:19:07,130,stain,"[219.41651916503906, 153.33670043945312, 240.83787536621094, 195.18222045898438]",0.6638052463531494
2023-08-01 15:19:07,130,stain,"[329.85382080078125, 198.97532653808594, 336.09930419921875, 209.15269470214844]",0.29125770926475525
2023-08-01 15:19:07,130,stain,"[591.1025390625, 133.2863311767578, 601.8341064453125, 147.23960876464844]",0.27041003108024597
2023-08-01 15:19:07,131,stain,"[314.9295349121094, 220.62953186035156, 399.1004943847656, 311.962646484375]",0.8399106860160828
2023-08-01 15:19:07,131,stain,"[220.54476928710938, 158.90191650390625, 239.22406005859375, 200.45944213867188]",0.6719977855682373
2023-08-01 15:19:07,131,stain,"[117.14541625976562, 206.25338745117188, 134.81480407714844, 226.90721130371094]",0.6610411405563354
2023-08-01 15:19:07,131,hole,"[623.625, 166.7874298095703, 640.0, 186.1791229248047]",0.6414713859558105
2023-08-01 15:19:07,131,hole,"[231.48550415039062, 0.0, 298.4944152832031, 12.789834976196289]",0.5492432117462158
2023-08-01 15:19:07,131,stain,"[590.7383422851562, 139.3334503173828, 601.9197998046875, 152.6141815185547]",0.42574551701545715
2023-08-01 15:19:08,132,stain,"[314.03485107421875, 227.32460021972656, 397.26104736328125, 319.52130126953125]",0.8696586489677429
2023-08-01 15:19:08,132,stain,"[231.86952209472656, 0.0, 298.2332458496094, 18.109785079956055]",0.7026129364967346
2023-08-01 15:19:08,132,stain,"[115.91290283203125, 212.5740203857422, 133.59042358398438, 234.0052490234375]",0.6875194311141968
2023-08-01 15:19:08,132,hole,"[623.6914672851562, 174.14715576171875, 640.0, 194.2189483642578]",0.6724585890769958
2023-08-01 15:19:08,132,stain,"[217.76144409179688, 166.30386352539062, 238.64584350585938, 207.21563720703125]",0.6634834408760071
2023-08-01 15:19:08,132,hole,"[233.92832946777344, 0.0, 297.08843994140625, 19.771574020385742]",0.5211073756217957
2023-08-01 15:19:08,132,stain,"[591.9805908203125, 145.8790740966797, 602.1903686523438, 160.24948120117188]",0.460891455411911
2023-08-01 15:19:08,132,stain,"[90.52192687988281, 269.1001892089844, 96.6035385131836, 280.64019775390625]",0.2854327857494354
2023-08-01 15:19:09,133,stain,"[312.646728515625, 234.309326171875, 396.25701904296875, 325.9418640136719]",0.8311970829963684
2023-08-01 15:19:09,133,stain,"[229.64468383789062, 1.1959164142608643, 299.4403076171875, 23.024280548095703]",0.7517858147621155
2023-08-01 15:19:09,133,stain,"[218.9333038330078, 171.76068115234375, 236.220947265625, 213.13772583007812]",0.6614223718643188
2023-08-01 15:19:09,133,stain,"[114.3824234008789, 219.76710510253906, 132.4642791748047, 240.18069458007812]",0.6473840475082397
2023-08-01 15:19:09,133,hole,"[624.2338256835938, 179.44168090820312, 640.0, 198.38233947753906]",0.644248366355896
2023-08-01 15:19:09,133,stain,"[592.4315795898438, 152.10501098632812, 602.352294921875, 164.87315368652344]",0.4411645531654358
2023-08-01 15:19:09,133,stain,"[213.45252990722656, 251.64227294921875, 220.3423614501953, 260.3545227050781]",0.32498884201049805
2023-08-01 15:19:09,133,stain,"[89.24356079101562, 277.8943786621094, 95.36949157714844, 285.93963623046875]",0.29116013646125793
2023-08-01 15:19:10,134,stain,"[311.54541015625, 241.0780792236328, 395.67022705078125, 333.05462646484375]",0.8380395770072937
2023-08-01 15:19:10,134,stain,"[113.42766571044922, 225.89520263671875, 131.48239135742188, 247.89443969726562]",0.7004448771476746
2023-08-01 15:19:10,134,stain,"[229.50486755371094, 3.3172755241394043, 300.1502380371094, 28.632781982421875]",0.684731662273407
2023-08-01 15:19:10,134,hole,"[624.3359375, 187.1310272216797, 640.0, 207.03355407714844]",0.6773576736450195
2023-08-01 15:19:10,134,stain,"[216.79994201660156, 179.85646057128906, 235.71763610839844, 219.953369140625]",0.6479231715202332
2023-08-01 15:19:10,134,stain,"[593.1687622070312, 158.29397583007812, 602.9458618164062, 172.98556518554688]",0.32269972562789917
2023-08-01 15:19:10,134,stain,"[327.5303039550781, 224.9752655029297, 335.365966796875, 237.49526977539062]",0.2909427583217621
2023-08-01 15:19:10,135,stain,"[311.2879333496094, 248.08670043945312, 395.4438781738281, 340.7973327636719]",0.8042293190956116
2023-08-01 15:19:10,135,stain,"[227.08595275878906, 8.288290977478027, 299.3713073730469, 32.56920623779297]",0.7109818458557129
2023-08-01 15:19:10,135,stain,"[112.1659164428711, 232.23870849609375, 130.2490234375, 254.21615600585938]",0.6744592785835266
2023-08-01 15:19:10,135,stain,"[218.4031219482422, 184.55795288085938, 233.7586669921875, 225.4007110595703]",0.6396781206130981
2023-08-01 15:19:10,135,hole,"[625.1051025390625, 192.63653564453125, 640.0, 211.20057678222656]",0.6380993127822876
2023-08-01 15:19:11,135,stain,"[87.48107147216797, 291.4947509765625, 94.59246826171875, 300.2003479003906]",0.45285993814468384
2023-08-01 15:19:11,135,stain,"[592.8475952148438, 164.66024780273438, 602.7884521484375, 177.248046875]",0.4251101613044739
2023-08-01 15:19:11,135,hole,"[311.36822509765625, 248.96987915039062, 397.0491943359375, 340.8309020996094]",0.3921425938606262
